,GMT_Date,GMT_Time,LMT_Date,LMT_Time,Lat,Lon,Z,CollarID,GMT,LMT,Y,X,00:00:00,,,,kaelus,,keskmine,mediaan,maksimum
60922,18.08.2017,06:00:17,18.08.2017,09:00:17,58.977852,25.5237748,94.4,39790,2017-08-18 06:00:17,2017-08-18 09:00:17,587623.4666,6538643.91,00:30:04,23.89654739,23.89654739,,,,,,
60925,18.08.2017,06:30:04,18.08.2017,09:30:04,58.9777399,25.5238029,103.08,39790,2017-08-18 06:30:04,2017-08-18 09:30:04,587625.3659,6538631.463,00:29:47,12.5908252,12.5908252,,,,,,
60936,18.08.2017,07:00:07,18.08.2017,10:00:07,58.9780888,25.5228601,108.88,39790,2017-08-18 07:00:07,2017-08-18 10:00:07,587570.2778,6538669.085,00:30:03,66.70933041,66.70933041,,,,,,
60952,18.08.2017,07:30:18,18.08.2017,10:30:18,58.9781582,25.522935,104.22,39790,2017-08-18 07:30:18,2017-08-18 10:30:18,587574.4086,6538676.911,00:30:11,8.849439433,8.849439433,,,,,,
60963,18.08.2017,08:00:30,18.08.2017,11:00:30,58.9783377,25.5240306,84.04,39790,2017-08-18 08:00:30,2017-08-18 11:00:30,587636.9446,6538698.332,00:30:12,66.10270231,66.10270231,,,,,,
60972,18.08.2017,08:30:18,18.08.2017,11:30:18,58.9781779,25.5239981,93.57,39790,2017-08-18 08:30:18,2017-08-18 11:30:18,587635.4804,6538680.494,00:29:48,17.89779466,17.89779466,,,,,,
60976,18.08.2017,09:00:11,18.08.2017,12:00:11,58.9782749,25.5238494,105.75,39790,2017-08-18 09:00:11,2017-08-18 12:00:11,587626.6856,6538691.101,00:29:53,13.77934747,13.77934747,,,,,,
60992,18.08.2017,09:30:28,18.08.2017,12:30:28,58.978255,25.5239885,96.58,39790,2017-08-18 09:30:28,2017-08-18 12:30:28,587634.7334,6538689.067,00:30:17,8.300863646,8.300863646,,,,,,
60997,18.08.2017,10:00:19,18.08.2017,13:00:19,58.9782256,25.523934,90.38,39790,2017-08-18 10:00:19,2017-08-18 13:00:19,587631.6744,6538685.722,00:29:51,4.532970584,4.532970584,,,,,,
61005,18.08.2017,10:30:10,18.08.2017,13:30:10,58.9780894,25.5239504,70.33,39790,2017-08-18 10:30:10,2017-08-18 13:30:10,587632.9619,6538670.576,00:29:51,15.20044866,15.20044866,,,,,,
61016,18.08.2017,11:00:11,18.08.2017,14:00:11,58.9782328,25.5238754,114.4,39790,2017-08-18 11:00:11,2017-08-18 14:00:11,587628.287,6538686.447,00:30:01,16.54524425,16.54524425,,,,,,
61033,18.08.2017,11:30:30,18.08.2017,14:30:30,58.9782477,25.5238522,118.07,39790,2017-08-18 11:30:30,2017-08-18 14:30:30,587626.9154,6538688.076,00:30:19,2.129475655,2.129475655,,,,,,
61043,18.08.2017,12:00:21,18.08.2017,15:00:21,58.9782864,25.5238869,99.14,39790,2017-08-18 12:00:21,2017-08-18 15:00:21,587628.8126,6538692.431,00:29:51,4.750236575,4.750236575,,,,,,
61051,18.08.2017,12:30:18,18.08.2017,15:30:18,58.9782848,25.5239871,93.41,39790,2017-08-18 12:30:18,2017-08-18 15:30:18,587634.5775,6538692.384,00:29:57,5.765100768,5.765100768,,,,,,
61055,18.08.2017,13:00:10,18.08.2017,16:00:10,58.9785268,25.5239629,85.37,39790,2017-08-18 13:00:10,2017-08-18 16:00:10,587632.5737,6538719.301,00:29:52,26.99200419,26.99200419,,,,,,
61073,18.08.2017,13:30:46,18.08.2017,16:30:46,58.9782519,25.5241829,95.61,39790,2017-08-18 13:30:46,2017-08-18 16:30:46,587645.918,6538688.976,00:30:36,33.13158054,33.13158054,,,,,,
61077,18.08.2017,14:00:12,18.08.2017,17:00:12,58.9776149,25.5243909,109.12,39790,2017-08-18 14:00:12,2017-08-18 17:00:12,587659.489,6538618.311,00:29:26,71.95592189,71.95592189,,,,,,
61094,18.08.2017,14:30:48,18.08.2017,17:30:48,58.9775277,25.5248371,110.29,39790,2017-08-18 14:30:48,2017-08-18 17:30:48,587685.3639,6538609.184,00:30:36,27.43757928,27.43757928,,,,,,
61096,18.08.2017,15:00:10,18.08.2017,18:00:10,58.9774951,25.5246884,98.47,39790,2017-08-18 15:00:10,2017-08-18 18:00:10,587676.897,6538605.359,00:29:22,9.290729944,9.290729944,,,,,,
61108,18.08.2017,15:30:13,18.08.2017,18:30:13,58.9775308,25.5247476,86.74,39790,2017-08-18 15:30:13,2017-08-18 18:30:13,587680.2103,6538609.412,00:30:03,5.234914658,5.234914658,,,,,,
61124,18.08.2017,16:00:17,18.08.2017,19:00:17,58.9781802,25.5262542,98.09,39790,2017-08-18 16:00:17,2017-08-18 19:00:17,587765.1862,6538683.7,00:30:04,112.8695847,112.8695847,,,,,,
61134,18.08.2017,16:30:50,18.08.2017,19:30:50,58.9830969,25.5267481,123.47,39790,2017-08-18 16:30:50,2017-08-18 19:30:50,587781.118,6539231.87,00:30:33,548.4018259,548.4018259,,,,,,
61144,18.08.2017,17:00:48,18.08.2017,20:00:48,58.9832815,25.5268003,95.94,39790,2017-08-18 17:00:48,2017-08-18 20:00:48,587783.6508,6539252.495,00:29:58,20.78031944,20.78031944,,,,,,
61147,18.08.2017,17:30:09,18.08.2017,20:30:09,58.9834334,25.5271221,93.93,39790,2017-08-18 17:30:09,2017-08-18 20:30:09,587801.7643,6539269.832,00:29:21,25.0732062,25.0732062,,,,,,
61160,18.08.2017,18:00:11,18.08.2017,21:00:11,58.9846908,25.530125,89.06,39790,2017-08-18 18:00:11,2017-08-18 21:00:11,587971.1912,6539413.791,00:30:02,222.3276039,222.3276039,,,,,,
61165,18.08.2017,18:30:10,18.08.2017,21:30:10,58.9852613,25.5318817,90.52,39790,2017-08-18 18:30:10,2017-08-18 21:30:10,588070.7201,6539479.627,00:29:59,119.3331454,119.3331454,,,,,,
61182,18.08.2017,19:00:28,18.08.2017,22:00:28,58.9875561,25.5355165,94.36,39790,2017-08-18 19:00:28,2017-08-18 22:00:28,588273.8041,6539739.954,00:30:18,330.1713257,330.1713257,,,,,,
61191,18.08.2017,19:30:16,18.08.2017,22:30:16,58.9884387,25.5383988,88.92,39790,2017-08-18 19:30:16,2017-08-18 22:30:16,588437.2182,6539842.036,00:29:48,192.678718,192.678718,,,,,,
61195,18.08.2017,20:00:07,18.08.2017,23:00:07,58.9882569,25.5389863,80.1,39790,2017-08-18 20:00:07,2017-08-18 23:00:07,588471.4502,6539822.566,00:29:51,39.38183641,39.38183641,,,,,,
61213,18.08.2017,20:30:48,18.08.2017,23:30:48,58.9882063,25.5389352,91.66,39790,2017-08-18 20:30:48,2017-08-18 23:30:48,588468.6425,6539816.864,00:30:41,6.35599331,6.35599331,,,,,,
61215,18.08.2017,21:00:01,19.08.2017,00:00:01,58.9882753,25.5389113,101.03,39790,2017-08-18 21:00:01,2017-08-19 00:00:01,588467.0925,6539824.516,00:29:13,7.807709021,7.807709021,,,,,,
61226,18.08.2017,21:30:00,19.08.2017,00:30:00,58.9881762,25.5389277,87.83,39790,2017-08-18 21:30:00,2017-08-19 00:30:00,588468.2883,6539813.502,00:29:59,11.078857,11.078857,,,,,,
61239,18.08.2017,22:00:13,19.08.2017,01:00:13,58.9883304,25.5392271,91.51,39790,2017-08-18 22:00:13,2017-08-19 01:00:13,588485.1028,6539831.069,00:30:13,24.3169027,24.3169027,,,,,,
61249,18.08.2017,22:30:15,19.08.2017,01:30:15,58.9876265,25.5471674,91.98,39790,2017-08-18 22:30:15,2017-08-19 01:30:15,588943.2921,6539763.184,00:30:02,463.1908329,463.1908329,,,,,,
61263,18.08.2017,23:00:30,19.08.2017,02:00:30,58.9871801,25.5481602,88.03,39790,2017-08-18 23:00:30,2017-08-19 02:00:30,589001.5034,6539714.79,00:30:15,75.70031227,75.70031227,,,,,,
61268,18.08.2017,23:30:17,19.08.2017,02:30:17,58.9869661,25.5487114,90.69,39790,2017-08-18 23:30:17,2017-08-19 02:30:17,589033.7358,6539691.691,00:29:47,39.6548841,39.6548841,,,,,,
61282,19.08.2017,00:00:30,19.08.2017,03:00:30,58.9869675,25.5487571,84.77,39790,2017-08-19 00:00:30,2017-08-19 03:00:30,589036.359,6539691.907,00:30:13,2.632100442,2.632100442,,,,,,
61294,19.08.2017,00:30:19,19.08.2017,03:30:19,58.9869503,25.5487428,89.42,39790,2017-08-19 00:30:19,2017-08-19 03:30:19,589035.5813,6539689.973,00:29:49,2.08484974,2.08484974,,,,,,
61296,19.08.2017,01:00:09,19.08.2017,04:00:09,58.9869988,25.5487803,89.67,39790,2017-08-19 01:00:09,2017-08-19 04:00:09,589037.612,6539695.424,00:29:50,5.816705058,5.816705058,,,,,,
61308,19.08.2017,01:30:08,19.08.2017,04:30:08,58.9868278,25.5489939,80.12,39790,2017-08-19 01:30:08,2017-08-19 04:30:08,589050.3292,6539676.665,00:29:59,22.66330061,22.66330061,,,,,,
61316,19.08.2017,02:00:10,19.08.2017,05:00:10,58.9868099,25.5484434,88.32,39790,2017-08-19 02:00:10,2017-08-19 05:00:10,589018.7331,6539673.941,00:30:02,31.71333416,31.71333416,,,,,,
61334,19.08.2017,02:30:30,19.08.2017,05:30:30,58.9871776,25.5484323,87.03,39790,2017-08-19 02:30:30,2017-08-19 05:30:30,589017.1497,6539714.873,00:30:20,40.96274146,40.96274146,,,,,,
61342,19.08.2017,03:00:17,19.08.2017,06:00:17,58.9873508,25.5486608,88.27,39790,2017-08-19 03:00:17,2017-08-19 06:00:17,589029.8381,6539734.463,00:29:47,23.34077988,23.34077988,,,,,,
61346,19.08.2017,03:30:10,19.08.2017,06:30:10,58.9888906,25.5487176,94.83,39790,2017-08-19 03:30:10,2017-08-19 06:30:10,589029.1431,6539906.01,00:29:53,171.5480597,171.5480597,,,,,,
61358,19.08.2017,04:00:29,19.08.2017,07:00:29,58.9888574,25.5490144,95.89,39790,2017-08-19 04:00:29,2017-08-19 07:00:29,589046.2873,6539902.707,00:30:19,17.45943277,17.45943277,,,,,,
61366,19.08.2017,04:30:09,19.08.2017,07:30:09,58.9887996,25.5494353,90.43,39790,2017-08-19 04:30:09,2017-08-19 07:30:09,589070.6274,6539896.829,00:29:40,25.03979876,25.03979876,,,,,,
61382,19.08.2017,05:00:30,19.08.2017,08:00:30,58.9888507,25.5494442,106.84,39790,2017-08-19 05:00:30,2017-08-19 08:00:30,589071.0075,6539902.531,00:30:21,5.714936794,5.714936794,,,,,,
61389,19.08.2017,05:30:16,19.08.2017,08:30:16,58.9888244,25.5493351,100.44,39790,2017-08-19 05:30:16,2017-08-19 08:30:16,589064.8046,6539899.458,00:29:46,6.92267302,6.92267302,,,,,,
61395,19.08.2017,06:00:08,19.08.2017,09:00:08,58.9889071,25.5493473,94.9,39790,2017-08-19 06:00:08,2017-08-19 09:00:08,589065.293,6539908.683,00:29:52,9.238545548,9.238545548,,,,,,
61407,19.08.2017,06:30:08,19.08.2017,09:30:08,58.9887782,25.5495936,103.53,39790,2017-08-19 06:30:08,2017-08-19 09:30:08,589079.7809,6539894.656,00:30:00,20.1658076,20.1658076,,,,,,
61417,19.08.2017,07:00:01,19.08.2017,10:00:01,58.9887028,25.5497028,91.07,39790,2017-08-19 07:00:01,2017-08-19 10:00:01,589086.2512,6539886.405,00:29:53,10.48582184,10.48582184,,,,,,
61433,19.08.2017,07:30:17,19.08.2017,10:30:17,58.988603,25.5497212,90.76,39790,2017-08-19 07:30:17,2017-08-19 10:30:17,589087.5656,6539875.316,00:30:16,11.16685379,11.16685379,,,,,,
61436,19.08.2017,08:00:16,19.08.2017,11:00:16,58.988696,25.5495404,96.2,39790,2017-08-19 08:00:16,2017-08-19 11:00:16,589076.9347,6539885.432,00:29:59,14.67503508,14.67503508,,,,,,
61448,19.08.2017,08:30:21,19.08.2017,11:30:21,58.9886794,25.5495889,104.31,39790,2017-08-19 08:30:21,2017-08-19 11:30:21,589079.765,6539883.648,00:30:05,3.345707419,3.345707419,,,,,,
61454,19.08.2017,09:00:07,19.08.2017,12:00:07,58.9886935,25.5496128,110.36,39790,2017-08-19 09:00:07,2017-08-19 12:00:07,589081.1024,6539885.25,00:29:46,2.086798008,2.086798008,,,,,,
61465,19.08.2017,09:30:01,19.08.2017,12:30:01,58.9886917,25.5498379,106.98,39790,2017-08-19 09:30:01,2017-08-19 12:30:01,589094.0448,6539885.348,00:29:54,12.94281197,12.94281197,,,,,,
61482,19.08.2017,10:00:30,19.08.2017,13:00:30,58.9887374,25.5498651,91.09,39790,2017-08-19 10:00:30,2017-08-19 13:00:30,589095.4905,6539890.473,00:30:29,5.325257344,5.325257344,,,,,,
61487,19.08.2017,10:30:18,19.08.2017,13:30:18,58.9886536,25.5497424,86.21,39790,2017-08-19 10:30:18,2017-08-19 13:30:18,589088.6539,6539880.979,00:29:48,11.70010438,11.70010438,,,,,,
61494,19.08.2017,11:00:09,19.08.2017,14:00:09,58.9886843,25.5500412,112.15,39790,2017-08-19 11:00:09,2017-08-19 14:00:09,589105.7487,6539884.794,00:29:51,17.51543132,17.51543132,,,,,,
61510,19.08.2017,11:30:29,19.08.2017,14:30:29,58.9886819,25.5498051,94.81,39790,2017-08-19 11:30:29,2017-08-19 14:30:29,589092.1848,6539884.213,00:30:20,13.57629762,13.57629762,,,,,,
61518,19.08.2017,12:00:16,19.08.2017,15:00:16,58.9885159,25.5499177,87.26,39790,2017-08-19 12:00:16,2017-08-19 15:00:16,589099.0838,6539865.877,00:29:47,19.59103525,19.59103525,,,,,,
61526,19.08.2017,12:30:08,19.08.2017,15:30:08,58.9874738,25.5480591,94.03,39790,2017-08-19 12:30:08,2017-08-19 15:30:08,588994.9374,6539747.362,00:29:52,157.7728714,157.7728714,,,,,,
61537,19.08.2017,13:00:11,19.08.2017,16:00:11,58.9871872,25.5480278,88.73,39790,2017-08-19 13:00:11,2017-08-19 16:00:11,588993.875,6539715.405,00:30:03,31.97479643,31.97479643,,,,,,
61550,19.08.2017,13:30:32,19.08.2017,16:30:32,58.987127,25.5479828,88.09,39790,2017-08-19 13:30:32,2017-08-19 16:30:32,588991.4432,6539708.642,00:30:21,7.187425119,7.187425119,,,,,,
61556,19.08.2017,14:00:08,19.08.2017,17:00:08,58.9871753,25.5479664,91.86,39790,2017-08-19 14:00:08,2017-08-19 17:00:08,588990.3764,6539713.998,00:29:36,5.462093017,5.462093017,,,,,,
61564,19.08.2017,14:30:07,19.08.2017,17:30:07,58.9871555,25.5479507,87.35,39790,2017-08-19 14:30:07,2017-08-19 17:30:07,588989.5249,6539711.773,00:29:59,2.38307098,2.38307098,,,,,,
61578,19.08.2017,15:00:16,19.08.2017,18:00:16,58.9871868,25.5479589,95.75,39790,2017-08-19 15:00:16,2017-08-19 18:00:16,588989.9158,6539715.269,00:30:09,3.518209458,3.518209458,,,,,,
61591,19.08.2017,15:30:29,19.08.2017,18:30:29,58.9870878,25.5478055,90.72,39790,2017-08-19 15:30:29,2017-08-19 18:30:29,588981.3531,6539704.041,00:30:13,14.12056961,14.12056961,,,,,,
61594,19.08.2017,16:00:09,19.08.2017,19:00:09,58.9871232,25.5477959,86.01,39790,2017-08-19 16:00:09,2017-08-19 19:00:09,588980.7103,6539707.97,00:29:40,3.981615207,3.981615207,,,,,,
61604,19.08.2017,16:30:07,19.08.2017,19:30:07,58.9870036,25.5476588,82.35,39790,2017-08-19 16:30:07,2017-08-19 19:30:07,588973.1373,6539694.47,00:29:58,15.47939479,15.47939479,,,,,,
61622,19.08.2017,17:00:16,19.08.2017,20:00:16,58.9867011,25.5458192,100.27,39790,2017-08-19 17:00:16,2017-08-19 20:00:16,588868.176,6539658.345,00:30:09,111.0039962,111.0039962,,,,,,
61631,19.08.2017,17:30:30,19.08.2017,20:30:30,58.986814,25.5455742,97.38,39790,2017-08-19 17:30:30,2017-08-19 20:30:30,588853.8039,6539670.593,00:30:14,18.88306726,18.88306726,,,,,,
61635,19.08.2017,18:00:08,19.08.2017,21:00:08,58.986785,25.5455285,98.16,39790,2017-08-19 18:00:08,2017-08-19 21:00:08,588851.2515,6539667.303,00:29:38,4.163944358,4.163944358,,,,,,
61648,19.08.2017,18:30:16,19.08.2017,21:30:16,58.9872397,25.5459192,95.71,39790,2017-08-19 18:30:16,2017-08-19 21:30:16,588872.5414,6539718.456,00:30:08,55.40635344,55.40635344,,,,,,
61656,19.08.2017,19:00:08,19.08.2017,22:00:08,58.9871002,25.5464445,95.72,39790,2017-08-19 19:00:08,2017-08-19 22:00:08,588903.0929,6539703.617,00:29:52,33.96439516,33.96439516,,,,,,
61672,19.08.2017,19:30:29,19.08.2017,22:30:29,58.9867333,25.5467421,88.78,39790,2017-08-19 19:30:29,2017-08-19 22:30:29,588921.1409,6539663.154,00:30:21,44.30584249,44.30584249,,,,,,
61677,19.08.2017,20:00:17,19.08.2017,23:00:17,58.9864633,25.547659,81.2,39790,2017-08-19 20:00:17,2017-08-19 23:00:17,588974.5373,6539634.303,00:29:48,60.69244407,60.69244407,,,,,,
61684,19.08.2017,20:30:07,19.08.2017,23:30:07,58.9864265,25.5476379,88.33,39790,2017-08-19 20:30:07,2017-08-19 23:30:07,588973.4191,6539630.177,00:29:50,4.274866414,4.274866414,,,,,,
61703,19.08.2017,21:00:28,20.08.2017,00:00:28,58.9862898,25.5479149,92.82,39790,2017-08-19 21:00:28,2017-08-20 00:00:28,588989.6923,6539615.321,00:30:21,22.03405301,22.03405301,,,,,,
61705,19.08.2017,21:30:09,20.08.2017,00:30:09,58.9863915,25.5475915,83.67,39790,2017-08-19 21:30:09,2017-08-20 00:30:09,588970.8419,6539626.218,00:29:41,21.77298525,21.77298525,,,,,,
61714,19.08.2017,22:00:29,20.08.2017,01:00:29,58.9864394,25.5476611,89.8,39790,2017-08-19 22:00:29,2017-08-20 01:00:29,588974.7194,6539631.644,00:30:20,6.66941798,6.66941798,,,,,,
61725,19.08.2017,22:30:15,20.08.2017,01:30:15,58.9865526,25.5475799,89.22,39790,2017-08-19 22:30:15,2017-08-20 01:30:15,588969.7612,6539644.142,00:29:46,13.44576701,13.44576701,,,,,,
61737,19.08.2017,23:00:25,20.08.2017,02:00:25,58.9864725,25.5482123,88.75,39790,2017-08-19 23:00:25,2017-08-20 02:00:25,589006.3171,6539636.061,00:30:10,37.43840645,37.43840645,,,,,,
61744,19.08.2017,23:30:07,20.08.2017,02:30:07,58.9863974,25.5481754,87.94,39790,2017-08-19 23:30:07,2017-08-20 02:30:07,589004.3892,6539627.649,00:29:42,8.63015643,8.63015643,,,,,,
61760,20.08.2017,00:00:16,20.08.2017,03:00:16,58.9863074,25.5482717,89.3,39790,2017-08-20 00:00:16,2017-08-20 03:00:16,589010.1558,6539617.755,00:30:09,11.45237142,11.45237142,,,,,,
61771,20.08.2017,00:30:18,20.08.2017,03:30:18,58.9862248,25.5481346,92.5,39790,2017-08-20 00:30:18,2017-08-20 03:30:18,589002.4877,6539608.374,00:30:02,12.1156424,12.1156424,,,,,,
61783,20.08.2017,01:00:30,20.08.2017,04:00:30,58.9862331,25.5481878,86.11,39790,2017-08-20 01:00:30,2017-08-20 04:00:30,589005.5243,6539609.369,00:30:12,3.195416727,3.195416727,,,,,,
61787,20.08.2017,01:30:17,20.08.2017,04:30:17,58.9861819,25.5481039,87.21,39790,2017-08-20 01:30:17,2017-08-20 04:30:17,589000.8333,6539603.556,00:29:47,7.46961522,7.46961522,,,,,,
61794,20.08.2017,02:00:07,20.08.2017,05:00:07,58.9859427,25.5477847,90.39,39790,2017-08-20 02:00:07,2017-08-20 05:00:07,588983.1004,6539576.496,00:29:50,32.35326429,32.35326429,,,,,,
61808,20.08.2017,02:30:23,20.08.2017,05:30:23,58.9849787,25.5463669,94.28,39790,2017-08-20 02:30:23,2017-08-20 05:30:23,588904.0799,6539467.265,00:30:16,134.8166764,134.8166764,,,,,,
61817,20.08.2017,03:00:12,20.08.2017,06:00:12,58.9840106,25.5426204,78.61,39790,2017-08-20 03:00:12,2017-08-20 06:00:12,588691.2031,6539354.498,00:29:49,240.9002029,240.9002029,,,,,,
61830,20.08.2017,03:30:31,20.08.2017,06:30:31,58.9830751,25.5361957,100.42,39790,2017-08-20 03:30:31,2017-08-20 06:30:31,588324.2733,6539241.844,00:30:19,383.8339287,383.8339287,,,,,,
61841,20.08.2017,04:00:42,20.08.2017,07:00:42,58.9838424,25.5347594,114.38,39790,2017-08-20 04:00:42,2017-08-20 07:00:42,588239.7516,6539325.4,00:30:11,118.8508683,118.8508683,,,,,,
61850,20.08.2017,04:30:29,20.08.2017,07:30:29,58.9838609,25.5348193,103.8,39790,2017-08-20 04:30:29,2017-08-20 07:30:29,588243.1477,6539327.539,00:29:47,4.013601344,4.013601344,,,,,,
61858,20.08.2017,05:00:14,20.08.2017,08:00:14,58.9839034,25.534906,118.45,39790,2017-08-20 05:00:14,2017-08-20 08:00:14,588248.0233,6539332.386,00:29:45,6.874812206,6.874812206,,,,,,
61871,20.08.2017,05:30:15,20.08.2017,08:30:15,58.9837503,25.5347184,84.37,39790,2017-08-20 05:30:15,2017-08-20 08:30:15,588237.6294,6539315.09,00:30:01,20.17878778,20.17878778,,,,,,
61879,20.08.2017,06:00:15,20.08.2017,09:00:15,58.9837815,25.5349313,107.96,39790,2017-08-20 06:00:15,2017-08-20 09:00:15,588249.7883,6539318.845,00:30:00,12.7253663,12.7253663,,,,,,
61889,20.08.2017,06:30:16,20.08.2017,09:30:16,58.9837464,25.5350547,95.14,39790,2017-08-20 06:30:16,2017-08-20 09:30:16,588256.9713,6539315.098,00:30:01,8.101304788,8.101304788,,,,,,
61903,20.08.2017,07:00:43,20.08.2017,10:00:43,58.9832649,25.533903,99.38,39790,2017-08-20 07:00:43,2017-08-20 10:00:43,588191.993,6539259.964,00:30:27,85.21738024,85.21738024,,,,,,
61904,20.08.2017,07:30:08,20.08.2017,10:30:08,58.9822848,25.5333949,95.02,39790,2017-08-20 07:30:08,2017-08-20 10:30:08,588165.2803,6539150.152,00:29:25,113.0141048,113.0141048,,,,,,
61922,20.08.2017,08:00:30,20.08.2017,11:00:30,58.9819534,25.531469,100.88,39790,2017-08-20 08:00:30,2017-08-20 11:00:30,588055.4092,6539110.717,00:30:22,116.7335866,116.7335866,,,,,,
61932,20.08.2017,08:30:33,20.08.2017,11:30:33,58.9817434,25.5311158,90.44,39790,2017-08-20 08:30:33,2017-08-20 11:30:33,588035.6386,6539086.868,00:30:03,30.97841668,30.97841668,,,,,,
61935,20.08.2017,09:00:08,20.08.2017,12:00:08,58.98158,25.5309851,117.72,39790,2017-08-20 09:00:08,2017-08-20 12:00:08,588028.5403,6539068.5,00:29:35,19.69160355,19.69160355,,,,,,
61944,20.08.2017,09:30:07,20.08.2017,12:30:07,58.9817595,25.5312032,104.53,39790,2017-08-20 09:30:07,2017-08-20 12:30:07,588040.622,6539088.776,00:29:59,23.6020862,23.6020862,,,,,,
61961,20.08.2017,10:00:48,20.08.2017,13:00:48,58.9818061,25.5311472,103.74,39790,2017-08-20 10:00:48,2017-08-20 13:00:48,588037.2843,6539093.892,00:30:41,6.108434642,6.108434642,,,,,,
61965,20.08.2017,10:30:07,20.08.2017,13:30:07,58.9816789,25.5310648,99.43,39790,2017-08-20 10:30:07,2017-08-20 13:30:07,588032.8707,6539079.619,00:29:19,14.93994886,14.93994886,,,,,,
61980,20.08.2017,11:00:14,20.08.2017,14:00:14,58.9816331,25.5311624,117.66,39790,2017-08-20 11:00:14,2017-08-20 14:00:14,588038.5979,6539074.646,00:30:07,7.584465467,7.584465467,,,,,,
61987,20.08.2017,11:30:28,20.08.2017,14:30:28,58.9818062,25.5310824,87.4,39790,2017-08-20 11:30:28,2017-08-20 14:30:28,588033.5588,6539093.818,00:30:14,19.82259876,19.82259876,,,,,,
62001,20.08.2017,12:00:16,20.08.2017,15:00:16,58.9818646,25.5311076,110.32,39790,2017-08-20 12:00:16,2017-08-20 15:00:16,588034.859,6539100.354,00:29:48,6.664555723,6.664555723,,,,,,
62007,20.08.2017,12:30:10,20.08.2017,15:30:10,58.9819381,25.5311198,103.07,39790,2017-08-20 12:30:10,2017-08-20 15:30:10,588035.3735,6539108.555,00:29:54,8.21708903,8.21708903,,,,,,
62023,20.08.2017,13:00:30,20.08.2017,16:00:30,58.9815817,25.531513,111.77,39790,2017-08-20 13:00:30,2017-08-20 16:00:30,588058.8839,6539069.383,00:30:20,45.68617457,45.68617457,,,,,,
62031,20.08.2017,13:30:30,20.08.2017,16:30:30,58.9824013,25.5300226,89.55,39790,2017-08-20 13:30:30,2017-08-20 16:30:30,587971.1216,6539158.698,00:30:00,125.2173918,125.2173918,,,,,,
62040,20.08.2017,14:00:30,20.08.2017,17:00:30,58.9827314,25.5291357,101.28,39790,2017-08-20 14:00:30,2017-08-20 17:00:30,587919.2985,6539194.295,00:30:00,62.87117519,62.87117519,,,,,,
62048,20.08.2017,14:30:16,20.08.2017,17:30:16,58.9828573,25.5289689,55.5,39790,2017-08-20 14:30:16,2017-08-20 17:30:16,587909.3902,6539208.096,00:29:46,16.98997664,16.98997664,,,,,,
62061,20.08.2017,15:00:16,20.08.2017,18:00:16,58.9832983,25.5269156,90.14,39790,2017-08-20 15:00:16,2017-08-20 18:00:16,587790.2362,6539254.517,00:30:00,127.8770554,127.8770554,,,,,,
62064,20.08.2017,15:30:06,20.08.2017,18:30:06,58.9833144,25.526913,125.24,39790,2017-08-20 15:30:06,2017-08-20 18:30:06,587790.0459,6539256.307,00:29:50,1.799583357,1.799583357,,,,,,
62082,20.08.2017,16:00:29,20.08.2017,19:00:29,58.9834312,25.52682,101.07,39790,2017-08-20 16:00:29,2017-08-20 19:00:29,587784.4037,6539269.192,00:30:23,14.06634072,14.06634072,,,,,,
62085,20.08.2017,16:30:14,20.08.2017,19:30:14,58.9838806,25.5248598,88.48,39790,2017-08-20 16:30:14,2017-08-20 19:30:14,587670.5837,6539316.673,00:29:45,123.3267794,123.3267794,,,,,,
62101,20.08.2017,17:00:14,20.08.2017,20:00:14,58.9842609,25.5240948,94.51,39790,2017-08-20 17:00:14,2017-08-20 20:00:14,587625.6458,6539358.024,00:30:00,61.0679633,61.0679633,,,,,,
62110,20.08.2017,17:30:16,20.08.2017,20:30:16,58.9850728,25.5255658,58.8,39790,2017-08-20 17:30:16,2017-08-20 20:30:16,587708.1476,6539450.36,00:30:02,123.8243429,123.8243429,,,,,,
