id,abbr,VertexX,VertexY
10,HI,142,309
10,HI,142,310
10,HI,141,311
10,HI,140,311
11,HI,146,309
11,HI,149,311
11,HI,151,310
11,HI,152,308
11,HI,151,306
11,HI,149,306
11,HI,146,307
11,HI,146,309
12,HI,164,315
12,HI,166,319
12,HI,168,318
12,HI,169,318
12,HI,169,319
12,HI,172,319
12,HI,172,317
12,HI,170,317
12,HI,169,314
12,HI,168,312
12,HI,164,314
12,HI,164,315
13,HI,176,320
13,HI,177,319
13,HI,180,320
13,HI,180,320
13,HI,184,320
13,HI,184,320
13,HI,182,322
13,HI,179,322
13,HI,176,320
14,HI,179,323
14,HI,181,326
14,HI,182,325
14,HI,182,324
14,HI,182,323
14,HI,179,323
14,HI,179,323
15,HI,184,323
15,HI,185,321
15,HI,188,323
15,HI,190,323
15,HI,193,325
15,HI,193,326
15,HI,191,327
15,HI,188,328
15,HI,187,327
15,HI,184,323
16,HI,194,332
16,HI,194,331
16,HI,197,332
16,HI,201,334
16,HI,203,336
16,HI,204,337
16,HI,205,340
16,HI,208,341
16,HI,208,342
16,HI,205,344
16,HI,203,345
16,HI,202,344
16,HI,200,346
16,HI,199,347
16,HI,197,349
16,HI,196,349
16,HI,194,347
16,HI,194,345
16,HI,194,343
16,HI,193,340
16,HI,192,339
16,HI,192,337
16,HI,193,337
16,HI,194,335
16,HI,195,334
16,HI,194,334
16,HI,194,332
17,ID,89,106
17,ID,94,85
17,ID,95,82
17,ID,97,79
17,ID,95,77
17,ID,94,77
17,ID,94,76
17,ID,94,76
17,ID,94,74
17,ID,97,71
17,ID,98,70
17,ID,98,70
17,ID,99,68
17,ID,100,67
17,ID,102,64
17,ID,104,61
17,ID,104,59
17,ID,102,58
17,ID,101,55
17,ID,109,17
17,ID,118,18
17,ID,115,31
17,ID,117,35
17,ID,116,38
17,ID,118,41
17,ID,119,42
17,ID,121,47
17,ID,124,50
17,ID,124,51
17,ID,126,52
17,ID,126,53
17,ID,122,64
17,ID,122,65
17,ID,124,67
17,ID,124,67
17,ID,127,65
17,ID,127,64
17,ID,128,65
17,ID,128,68
17,ID,130,76
17,ID,132,77
17,ID,133,79
17,ID,133,81
17,ID,133,83
17,ID,134,83
17,ID,136,82
17,ID,137,82
17,ID,139,83
17,ID,140,83
17,ID,143,82
17,ID,145,83
17,ID,147,83
17,ID,147,82
17,ID,149,81
17,ID,149,82
17,ID,150,83
17,ID,151,85
17,ID,146,116
17,ID,146,116
17,ID,93,106
17,ID,89,106
18,IL,371,180
18,IL,371,178
18,IL,372,175
18,IL,373,173
18,IL,374,171
18,IL,376,169
18,IL,376,166
18,IL,374,163
18,IL,374,161
18,IL,374,158
18,IL,374,154
18,IL,373,145
18,IL,373,136
18,IL,372,128
18,IL,372,128
18,IL,371,126
18,IL,371,124
18,IL,370,123
18,IL,369,121
18,IL,369,118
18,IL,341,119
18,IL,341,121
18,IL,343,122
18,IL,343,122
18,IL,344,124
18,IL,346,125
18,IL,346,127
18,IL,346,129
18,IL,345,131
18,IL,344,133
18,IL,343,134
18,IL,342,134
18,IL,339,135
18,IL,338,136
18,IL,338,137
18,IL,338,138
18,IL,340,139
18,IL,340,142
18,IL,338,142
18,IL,338,143
18,IL,338,145
18,IL,337,145
18,IL,336,146
18,IL,335,147
18,IL,336,148
18,IL,335,149
18,IL,334,151
18,IL,334,152
18,IL,336,157
18,IL,340,161
18,IL,343,164
18,IL,343,166
18,IL,344,167
18,IL,347,167
18,IL,349,168
18,IL,349,170
18,IL,347,174
18,IL,347,176
18,IL,349,178
18,IL,352,181
18,IL,355,182
18,IL,356,185
18,IL,358,187
18,IL,357,188
18,IL,358,191
18,IL,359,193
18,IL,360,192
18,IL,361,191
18,IL,362,190
18,IL,363,189
18,IL,365,190
18,IL,367,191
18,IL,368,190
18,IL,368,189
18,IL,367,188
18,IL,367,186
18,IL,368,185
18,IL,370,185
18,IL,371,185
18,IL,370,184
18,IL,370,182
18,IL,371,182
18,IL,371,180
19,IN,371,179
19,IN,371,178
19,IN,372,175
19,IN,373,173
19,IN,374,171
19,IN,376,169
19,IN,376,165
19,IN,374,164
19,IN,374,161
19,IN,374,158
19,IN,374,154
19,IN,374,145
19,IN,373,135
19,IN,372,128
19,IN,374,129
19,IN,375,130
19,IN,376,129
19,IN,377,128
19,IN,379,127
19,IN,382,127
19,IN,395,125
19,IN,398,125
19,IN,399,135
19,IN,401,157
19,IN,402,160
19,IN,402,162
19,IN,403,163
19,IN,403,164
19,IN,401,164
19,IN,399,166
19,IN,397,166
19,IN,397,169
19,IN,394,171
19,IN,392,173
19,IN,392,175
19,IN,392,176
19,IN,390,176
19,IN,389,175
19,IN,388,175
19,IN,386,176
19,IN,386,178
19,IN,385,178
19,IN,385,178
19,IN,384,177
19,IN,382,178
19,IN,381,179
19,IN,380,179
19,IN,379,178
19,IN,377,178
19,IN,373,179
19,IN,371,179
20,IA,341,119
20,IA,341,121
20,IA,343,121
20,IA,343,122
20,IA,344,124
20,IA,346,125
20,IA,346,127
20,IA,346,129
20,IA,345,131
20,IA,344,133
20,IA,343,133
20,IA,342,134
20,IA,339,135
20,IA,338,137
20,IA,338,138
20,IA,340,139
20,IA,339,142
20,IA,338,142
20,IA,338,143
20,IA,338,145
20,IA,337,145
20,IA,336,146
20,IA,335,147
20,IA,336,148
20,IA,335,149
20,IA,334,147
20,IA,332,145
20,IA,293,147
20,IA,293,147
20,IA,292,144
20,IA,291,140
20,IA,290,138
20,IA,290,134
20,IA,289,133
20,IA,288,130
20,IA,286,125
20,IA,286,122
20,IA,285,121
20,IA,284,119
20,IA,285,116
20,IA,286,112
20,IA,284,111
20,IA,284,110
20,IA,284,108
20,IA,286,108
20,IA,335,107
20,IA,335,110
20,IA,337,111
20,IA,337,112
20,IA,336,113
20,IA,336,116
20,IA,337,118
20,IA,339,119
20,IA,341,119
20,IA,341,119
21,KS,304,194
21,KS,297,194
21,KS,269,194
21,KS,242,193
21,KS,227,192
21,KS,230,154
21,KS,243,154
21,KS,268,154
21,KS,294,155
21,KS,297,155
21,KS,298,156
21,KS,299,156
21,KS,301,157
21,KS,301,158
21,KS,299,160
21,KS,299,161
21,KS,301,163
21,KS,302,165
21,KS,304,166
21,KS,304,173
21,KS,304,194
22,KY,435,177
22,KY,434,178
22,KY,432,181
22,KY,429,184
22,KY,428,185
22,KY,428,186
22,KY,425,188
22,KY,422,190
22,KY,418,191
22,KY,386,194
22,KY,377,194
22,KY,374,195
22,KY,372,195
22,KY,372,197
22,KY,367,197
22,KY,363,198
22,KY,358,198
22,KY,359,197
22,KY,360,196
22,KY,361,194
22,KY,361,193
22,KY,360,191
22,KY,361,191
22,KY,362,190
22,KY,363,189
22,KY,365,190
22,KY,367,191
22,KY,368,190
22,KY,368,189
22,KY,367,188
22,KY,367,186
22,KY,368,185
22,KY,370,185
22,KY,371,185
22,KY,370,184
22,KY,370,182
22,KY,371,182
22,KY,371,182
22,KY,371,179
22,KY,371,179
22,KY,373,179
22,KY,377,178
22,KY,379,178
22,KY,380,179
22,KY,381,179
22,KY,382,178
22,KY,384,177
22,KY,385,178
22,KY,385,178
22,KY,386,178
22,KY,386,176
22,KY,388,175
22,KY,389,175
22,KY,390,176
22,KY,392,176
22,KY,392,175
22,KY,392,173
22,KY,394,171
22,KY,397,169
22,KY,397,166
22,KY,399,166
22,KY,401,164
22,KY,403,164
22,KY,403,163
22,KY,402,162
22,KY,402,160
22,KY,404,160
22,KY,406,160
22,KY,408,160
22,KY,409,163
22,KY,412,163
22,KY,413,164
22,KY,415,164
22,KY,416,163
22,KY,419,164
22,KY,421,164
22,KY,422,163
22,KY,424,162
22,KY,424,161
22,KY,425,163
22,KY,426,164
22,KY,428,165
22,KY,428,169
22,KY,428,169
22,KY,430,170
22,KY,430,172
22,KY,433,173
22,KY,434,176
22,KY,435,177
23,LA,364,275
23,LA,362,273
23,LA,363,270
23,LA,363,269
23,LA,357,270
23,LA,342,271
23,LA,342,269
23,LA,342,264
23,LA,344,260
23,LA,347,255
23,LA,347,254
23,LA,347,253
23,LA,348,252
23,LA,347,251
23,LA,347,250
23,LA,346,247
23,LA,346,243
23,LA,312,244
23,LA,312,250
23,LA,313,255
23,LA,313,257
23,LA,314,260
23,LA,315,263
23,LA,317,266
23,LA,318,268
23,LA,318,269
23,LA,318,274
23,LA,316,277
23,LA,317,278
23,LA,316,280
23,LA,316,284
23,LA,315,286
23,LA,316,288
23,LA,318,287
23,LA,325,287
23,LA,332,289
23,LA,335,290
23,LA,338,289
23,LA,340,290
23,LA,341,290
23,LA,342,289
23,LA,340,289
23,LA,338,289
23,LA,337,287
23,LA,337,287
23,LA,337,287
23,LA,337,287
23,LA,338,287
23,LA,339,286
23,LA,339,286
23,LA,340,287
23,LA,341,287
23,LA,343,287
23,LA,344,289
23,LA,344,290
23,LA,347,290
23,LA,348,291
23,LA,347,292
23,LA,347,292
23,LA,348,293
23,LA,353,296
23,LA,355,295
23,LA,356,293
23,LA,357,293
23,LA,358,292
23,LA,359,293
23,LA,359,295
23,LA,358,295
23,LA,359,295
23,LA,361,295
23,LA,362,292
23,LA,362,292
23,LA,361,292
23,LA,362,291
23,LA,362,290
23,LA,363,290
23,LA,364,289
23,LA,364,290
23,LA,364,290
23,LA,364,292
23,LA,364,292
23,LA,365,292
23,LA,367,292
23,LA,367,292
23,LA,369,293
23,LA,370,294
23,LA,371,294
23,LA,372,295
23,LA,374,293
23,LA,374,292
23,LA,373,292
23,LA,371,290
23,LA,367,290
23,LA,365,288
23,LA,366,287
23,LA,367,287
23,LA,367,286
23,LA,367,286
23,LA,367,286
23,LA,368,286
23,LA,370,284
23,LA,368,283
23,LA,368,281
23,LA,368,281
23,LA,367,282
23,LA,366,284
23,LA,364,283
23,LA,364,282
23,LA,365,281
23,LA,366,279
23,LA,365,278
23,LA,364,275
24,ME,553,47
24,ME,554,48
24,ME,556,50
24,ME,556,52
24,ME,554,55
24,ME,554,55
24,ME,551,56
24,ME,548,60
24,ME,548,60
24,ME,548,60
24,ME,548,60
24,ME,547,60
24,ME,547,59
24,ME,547,59
24,ME,546,59
24,ME,545,60
24,ME,544,61
24,ME,544,61
24,ME,544,62
24,ME,544,63
24,ME,544,64
24,ME,543,64
24,ME,543,63
24,ME,542,62
24,ME,542,63
24,ME,541,61
24,ME,539,62
24,ME,540,62
24,ME,541,63
24,ME,540,64
24,ME,540,66
24,ME,540,67
24,ME,539,68
24,ME,538,68
24,ME,537,70
24,ME,534,72
24,ME,533,73
24,ME,532,71
24,ME,530,74
24,ME,531,76
24,ME,530,76
24,ME,530,79
24,ME,529,83
24,ME,528,82
24,ME,527,80
24,ME,525,80
24,ME,525,78
24,ME,521,64
24,ME,518,55
24,ME,519,55
24,ME,520,55
24,ME,520,53
24,ME,520,51
24,ME,522,48
24,ME,523,46
24,ME,521,44
24,ME,521,41
24,ME,522,40
24,ME,523,38
24,ME,523,38
24,ME,523,35
24,ME,524,32
24,ME,525,26
24,ME,527,24
24,ME,527,24
24,ME,528,24
24,ME,528,25
24,ME,529,26
24,ME,530,26
24,ME,531,26
24,ME,531,25
24,ME,533,23
24,ME,535,23
24,ME,535,23
24,ME,539,24
24,ME,540,25
24,ME,545,43
24,ME,549,43
24,ME,550,44
24,ME,550,47
24,ME,551,48
24,ME,552,48
24,ME,552,48
24,ME,552,47
24,ME,553,47
25,MD,503,151
25,MD,500,152
25,MD,497,152
25,MD,496,148
25,MD,494,142
25,MD,493,139
25,MD,493,136
25,MD,488,137
25,MD,479,139
25,MD,457,143
25,MD,457,146
25,MD,458,149
25,MD,458,149
25,MD,459,148
25,MD,460,146
25,MD,462,146
25,MD,463,145
25,MD,464,143
25,MD,464,144
25,MD,466,144
25,MD,468,142
25,MD,469,142
25,MD,470,141
25,MD,471,142
25,MD,473,143
25,MD,474,144
25,MD,475,145
25,MD,478,146
